City,State,Datetime,US_AQI,PM2_5_ugm3,AirIntel_Risk_Score,Risk_Category
Kohima,Nagaland,2024-08-31 07:00:00,34.0,4.6,11.224666666666668,Safe
Kolkata,West Bengal,2025-04-11 12:00:00,57.0,16.9,11.352666666666668,Safe
Guwahati,Assam,2024-02-10 09:00:00,120.0,32.2,23.189666666666668,Safe
Ahmedabad,Gujarat,2025-07-11 22:00:00,86.0,23.9,9.925333333333333,Safe
Aizawl,Mizoram,2023-06-19 15:00:00,34.0,5.6,11.342333333333334,Safe
Bhubaneswar,Odisha,2022-11-27 20:00:00,168.0,102.4,34.66766666666667,Moderate
Dehradun,Uttarakhand,2025-11-16 03:00:00,83.0,22.6,31.82466666666667,Moderate
Gangtok,Sikkim,2023-12-14 12:00:00,46.0,18.3,20.71,Safe
Itanagar,Arunachal Pradesh,2022-08-06 14:00:00,39.0,9.1,17.116666666666667,Safe
Panaji,Goa,2022-08-20 18:00:00,33.0,7.7,3.546333333333333,Safe
Bengaluru,Karnataka,2022-11-20 07:00:00,111.0,41.3,28.46933333333333,Moderate
Shimla,Himachal Pradesh,2025-04-22 14:00:00,88.0,38.6,26.392333333333333,Moderate
Mumbai,Maharashtra,2023-04-17 06:00:00,85.0,23.1,9.693,Safe
Panaji,Goa,2025-08-03 15:00:00,57.0,8.9,10.708333333333334,Safe
Gangtok,Sikkim,2025-07-05 21:00:00,34.0,10.9,11.818666666666667,Safe
Panaji,Goa,2023-09-03 08:00:00,51.0,12.4,18.791666666666664,Safe
Bhubaneswar,Odisha,2023-11-06 12:00:00,104.0,41.1,27.845,Moderate
Thiruvananthapuram,Kerala,2022-12-12 02:00:00,75.0,19.9,18.298666666666666,Safe
Shimla,Himachal Pradesh,2025-04-21 08:00:00,91.0,26.9,20.538333333333334,Safe
Gurugram,Haryana,2024-11-05 09:00:00,197.0,144.4,54.98066666666667,High
Gangtok,Sikkim,2023-02-02 15:00:00,83.0,30.4,19.977666666666668,Safe
Agartala,Tripura,2024-05-13 11:00:00,115.0,33.2,20.991333333333333,Safe
Panaji,Goa,2025-03-06 14:00:00,135.0,27.2,18.738333333333333,Safe
Mumbai,Maharashtra,2022-09-29 07:00:00,80.0,28.8,17.643,Safe
Chennai,Tamil Nadu,2024-07-30 02:00:00,46.0,13.0,10.227666666666668,Safe
Thiruvananthapuram,Kerala,2023-05-26 15:00:00,43.0,10.6,4.695666666666667,Safe
Itanagar,Arunachal Pradesh,2023-08-30 05:00:00,90.0,27.1,23.245666666666665,Safe
Agartala,Tripura,2024-08-29 18:00:00,82.0,32.8,23.177666666666667,Safe
Guwahati,Assam,2025-05-20 21:00:00,74.0,25.1,16.499333333333333,Safe
Visakhapatnam,Andhra Pradesh,2025-08-19 02:00:00,51.0,9.6,5.02,Safe
Kolkata,West Bengal,2025-02-02 17:00:00,172.0,159.3,44.201,Moderate
Imphal,Manipur,2023-07-18 10:00:00,54.0,11.5,10.611666666666668,Safe
Visakhapatnam,Andhra Pradesh,2022-10-22 18:00:00,122.0,52.3,20.517666666666667,Safe
Patna,Bihar,2024-05-10 23:00:00,132.0,63.6,22.782,Safe
Bhopal,Madhya Pradesh,2023-04-09 10:00:00,95.0,31.1,19.10733333333333,Safe
Bengaluru,Karnataka,2025-02-16 16:00:00,112.0,18.5,27.865333333333336,Moderate
Kohima,Nagaland,2024-12-31 19:00:00,96.0,32.8,28.880666666666666,Moderate
Aizawl,Mizoram,2024-11-06 05:00:00,43.0,6.0,22.095,Safe
Chennai,Tamil Nadu,2023-12-11 18:00:00,72.0,28.6,24.130666666666666,Safe
Shimla,Himachal Pradesh,2024-02-20 09:00:00,60.0,5.3,15.426333333333332,Safe
Dehradun,Uttarakhand,2023-12-01 06:00:00,66.0,9.4,29.311666666666667,Moderate
Delhi,Delhi,2024-03-18 02:00:00,136.0,51.7,18.628666666666668,Safe
Kohima,Nagaland,2024-04-23 11:00:00,74.0,27.7,9.344666666666667,Safe
Aizawl,Mizoram,2025-02-15 19:00:00,117.0,35.4,30.89,Moderate
Guwahati,Assam,2022-08-19 00:00:00,93.0,26.1,10.299,Safe
Bhubaneswar,Odisha,2025-09-29 01:00:00,52.0,23.6,19.522333333333332,Safe
Lucknow,Uttar Pradesh,2024-12-02 11:00:00,177.0,74.7,39.606,Moderate
Gurugram,Haryana,2025-01-12 18:00:00,174.0,131.8,36.71466666666666,Moderate
Gangtok,Sikkim,2023-08-18 21:00:00,37.0,6.9,11.711,Safe
Thiruvananthapuram,Kerala,2024-10-30 07:00:00,79.0,40.5,16.06,Safe
Kolkata,West Bengal,2023-02-17 21:00:00,165.0,57.4,29.714666666666666,Moderate
Visakhapatnam,Andhra Pradesh,2025-04-14 17:00:00,113.0,39.8,18.247333333333337,Safe
Chennai,Tamil Nadu,2023-05-18 21:00:00,76.0,19.2,13.386000000000001,Safe
Kolkata,West Bengal,2023-01-20 03:00:00,209.0,187.7,52.33633333333333,High
Delhi,Delhi,2022-10-24 23:00:00,162.0,65.2,20.378666666666668,Safe
Bengaluru,Karnataka,2024-02-23 11:00:00,75.0,11.8,24.302666666666667,Safe
Aizawl,Mizoram,2025-06-19 01:00:00,27.0,0.5,2.2083333333333335,Safe
Visakhapatnam,Andhra Pradesh,2024-08-23 00:00:00,63.0,19.9,12.317666666666668,Safe
Imphal,Manipur,2025-09-17 11:00:00,51.0,3.2,4.392333333333333,Safe
Guwahati,Assam,2023-09-15 22:00:00,35.0,12.4,9.163666666666668,Safe
Panaji,Goa,2025-07-31 19:00:00,53.0,15.0,11.158000000000001,Safe
Shimla,Himachal Pradesh,2025-04-07 19:00:00,169.0,30.3,29.698,Moderate
Raipur,Chhattisgarh,2023-07-18 19:00:00,75.0,38.0,15.177333333333333,Safe
Dehradun,Uttarakhand,2023-07-14 12:00:00,51.0,8.1,4.971,Safe
Visakhapatnam,Andhra Pradesh,2024-03-22 14:00:00,90.0,23.9,9.993333333333332,Safe
Mumbai,Maharashtra,2023-10-19 23:00:00,119.0,44.8,14.894666666666666,Safe
Hyderabad,Telangana,2022-11-27 20:00:00,159.0,59.5,29.24266666666667,Moderate
Jaipur,Rajasthan,2025-02-02 17:00:00,158.0,55.9,33.43366666666667,Moderate
Visakhapatnam,Andhra Pradesh,2023-05-07 22:00:00,97.0,43.0,17.519666666666666,Safe
Jaipur,Rajasthan,2024-09-23 20:00:00,102.0,42.7,17.884666666666668,Safe
Panaji,Goa,2024-03-04 18:00:00,73.0,16.4,12.788333333333334,Safe
Agartala,Tripura,2023-04-28 12:00:00,156.0,46.0,17.544666666666668,Safe
Imphal,Manipur,2024-12-17 07:00:00,79.0,45.3,33.726,Moderate
Panaji,Goa,2025-03-27 00:00:00,92.0,20.9,9.482333333333333,Safe
Dehradun,Uttarakhand,2025-08-29 11:00:00,97.0,13.8,9.1,Safe
Patna,Bihar,2024-02-10 12:00:00,152.0,51.9,32.939,Moderate
Bhubaneswar,Odisha,2024-07-26 03:00:00,39.0,10.5,9.264,Safe
Aizawl,Mizoram,2024-02-27 14:00:00,70.0,16.4,24.470333333333333,Safe
Ranchi,Jharkhand,2023-01-30 23:00:00,151.0,44.2,26.93466666666667,Moderate
Aizawl,Mizoram,2022-09-29 23:00:00,45.0,15.3,18.277,Safe
Delhi,Delhi,2024-09-17 15:00:00,155.0,55.2,24.139999999999997,Safe
Dehradun,Uttarakhand,2023-01-11 16:00:00,150.0,67.3,29.384666666666664,Moderate
Imphal,Manipur,2023-12-13 12:00:00,49.0,3.8,14.338333333333333,Safe
Gangtok,Sikkim,2023-10-25 16:00:00,44.0,11.6,17.812333333333335,Safe
Hyderabad,Telangana,2025-03-29 21:00:00,153.0,91.3,26.329666666666668,Moderate
Imphal,Manipur,2024-05-05 02:00:00,72.0,17.9,20.829333333333334,Safe
Gurugram,Haryana,2024-11-20 18:00:00,180.0,131.3,37.20333333333333,Moderate
Ranchi,Jharkhand,2023-02-12 10:00:00,65.0,28.5,23.552,Safe
Ranchi,Jharkhand,2022-12-28 03:00:00,168.0,83.4,32.591,Moderate
Chandigarh,Punjab,2023-08-04 00:00:00,118.0,57.2,20.941333333333333,Safe
Panaji,Goa,2023-03-30 20:00:00,64.0,12.7,6.602666666666667,Safe
Ranchi,Jharkhand,2024-07-12 03:00:00,90.0,27.0,15.155,Safe
Chennai,Tamil Nadu,2024-08-02 18:00:00,65.0,25.7,21.278333333333336,Safe
Bhopal,Madhya Pradesh,2024-05-31 11:00:00,62.0,18.2,14.688333333333334,Safe
Agartala,Tripura,2025-11-02 06:00:00,87.0,38.2,28.664666666666665,Moderate
Patna,Bihar,2024-03-02 20:00:00,141.0,54.0,17.409,Safe
Thiruvananthapuram,Kerala,2022-10-23 18:00:00,43.0,6.2,12.186333333333334,Safe
Mumbai,Maharashtra,2023-10-13 07:00:00,99.0,46.2,18.418,Safe
Shimla,Himachal Pradesh,2024-01-11 03:00:00,66.0,15.1,21.952666666666666,Safe
Jaipur,Rajasthan,2025-03-21 19:00:00,140.0,22.5,30.439,Moderate
Raipur,Chhattisgarh,2025-05-18 15:00:00,184.0,50.3,25.51833333333333,Moderate
Itanagar,Arunachal Pradesh,2024-08-09 03:00:00,40.0,7.2,11.986,Safe
Jaipur,Rajasthan,2025-02-20 18:00:00,87.0,23.6,25.657333333333334,Moderate
Chandigarh,Punjab,2025-06-29 22:00:00,77.0,28.5,9.23,Safe
Thiruvananthapuram,Kerala,2025-05-08 00:00:00,64.0,22.4,20.840333333333334,Safe
Bengaluru,Karnataka,2022-12-01 23:00:00,89.0,27.5,20.183333333333334,Safe
Delhi,Delhi,2023-09-23 11:00:00,150.0,54.5,23.099333333333334,Safe
Patna,Bihar,2024-09-16 18:00:00,66.0,22.9,12.823666666666666,Safe
Panaji,Goa,2024-02-13 22:00:00,88.0,30.7,20.574666666666666,Safe
Chandigarh,Punjab,2024-08-26 13:00:00,94.0,26.7,18.458,Safe
Panaji,Goa,2025-01-15 07:00:00,88.0,24.7,19.433666666666667,Safe
Guwahati,Assam,2024-11-11 16:00:00,54.0,10.0,15.418666666666667,Safe
Gangtok,Sikkim,2025-07-10 14:00:00,36.0,2.6,3.146333333333333,Safe
Chandigarh,Punjab,2023-10-02 16:00:00,137.0,31.1,19.452333333333335,Safe
Itanagar,Arunachal Pradesh,2022-10-18 11:00:00,32.0,5.9,11.211333333333334,Safe
Hyderabad,Telangana,2024-03-19 07:00:00,88.0,22.9,14.679666666666666,Safe
Bhopal,Madhya Pradesh,2024-06-12 20:00:00,77.0,23.4,8.875,Safe
Chandigarh,Punjab,2023-09-01 02:00:00,108.0,36.4,17.89666666666667,Safe
Imphal,Manipur,2024-09-18 12:00:00,56.0,8.1,10.368,Safe
Raipur,Chhattisgarh,2025-10-17 23:00:00,172.0,99.4,23.89966666666666,Safe
Imphal,Manipur,2025-02-04 10:00:00,152.0,35.9,33.73833333333333,Moderate
Agartala,Tripura,2025-04-12 09:00:00,66.0,9.3,14.296,Safe
Lucknow,Uttar Pradesh,2022-12-12 14:00:00,153.0,43.3,27.034666666666666,Moderate
Shillong,Meghalaya,2023-06-19 10:00:00,30.0,6.2,3.0833333333333335,Safe
Itanagar,Arunachal Pradesh,2022-11-23 11:00:00,33.0,7.4,26.451333333333334,Moderate
Patna,Bihar,2024-11-18 15:00:00,185.0,67.8,39.534,Moderate
Mumbai,Maharashtra,2023-04-06 22:00:00,126.0,35.4,19.522,Safe
Bhopal,Madhya Pradesh,2023-04-18 15:00:00,63.0,14.3,18.665333333333333,Safe
Guwahati,Assam,2025-04-06 10:00:00,150.0,61.2,23.383999999999997,Safe
Bhopal,Madhya Pradesh,2025-01-11 01:00:00,86.0,27.8,24.57333333333333,Safe
Lucknow,Uttar Pradesh,2022-11-11 09:00:00,164.0,64.3,30.241666666666667,Moderate
Bhubaneswar,Odisha,2022-09-15 06:00:00,58.0,21.4,12.110666666666667,Safe
Gangtok,Sikkim,2024-08-07 11:00:00,24.0,5.4,15.508,Safe
Lucknow,Uttar Pradesh,2025-03-31 02:00:00,232.0,82.4,43.431333333333335,Moderate
Mumbai,Maharashtra,2024-01-22 07:00:00,122.0,46.0,37.88166666666667,Moderate
Imphal,Manipur,2025-03-30 11:00:00,156.0,31.7,27.868333333333332,Moderate
Thiruvananthapuram,Kerala,2025-01-07 12:00:00,93.0,30.5,20.487333333333332,Safe
Kolkata,West Bengal,2023-08-16 09:00:00,133.0,47.5,28.957666666666668,Moderate
Guwahati,Assam,2023-09-16 02:00:00,36.0,8.2,11.780666666666667,Safe
Chandigarh,Punjab,2023-08-02 22:00:00,127.0,49.9,20.988666666666667,Safe
Jaipur,Rajasthan,2023-02-19 20:00:00,161.0,49.1,28.367333333333335,Moderate
Mumbai,Maharashtra,2025-09-26 07:00:00,64.0,16.9,19.945666666666668,Safe
Chennai,Tamil Nadu,2022-11-01 09:00:00,83.0,16.2,18.461,Safe
Lucknow,Uttar Pradesh,2025-05-19 05:00:00,150.0,58.3,18.157666666666668,Safe
Panaji,Goa,2024-10-04 12:00:00,61.0,11.8,11.275666666666666,Safe
Gurugram,Haryana,2023-05-10 11:00:00,98.0,23.6,17.769333333333336,Safe
Mumbai,Maharashtra,2024-06-24 18:00:00,74.0,23.7,14.285,Safe
Lucknow,Uttar Pradesh,2025-05-22 18:00:00,184.0,36.3,19.828,Safe
Jaipur,Rajasthan,2025-06-27 23:00:00,70.0,19.9,15.673666666666668,Safe
Hyderabad,Telangana,2022-10-05 21:00:00,87.0,57.5,18.301333333333332,Safe
Guwahati,Assam,2024-12-27 23:00:00,105.0,50.6,31.318333333333335,Moderate
Bhopal,Madhya Pradesh,2024-05-28 17:00:00,76.0,12.0,14.693,Safe
Bhubaneswar,Odisha,2022-08-23 01:00:00,84.0,36.9,15.818,Safe
Shimla,Himachal Pradesh,2022-12-06 18:00:00,72.0,26.6,18.676333333333332,Safe
Agartala,Tripura,2025-03-22 18:00:00,151.0,80.6,32.97633333333333,Moderate
Ahmedabad,Gujarat,2025-10-24 22:00:00,144.0,70.1,23.44333333333333,Safe
Itanagar,Arunachal Pradesh,2024-04-30 00:00:00,69.0,20.2,20.83866666666667,Safe
Shimla,Himachal Pradesh,2025-07-16 07:00:00,63.0,22.6,20.239666666666665,Safe
Lucknow,Uttar Pradesh,2023-10-24 12:00:00,153.0,29.7,15.63,Safe
Patna,Bihar,2023-10-18 19:00:00,122.0,36.1,13.870666666666667,Safe
Shillong,Meghalaya,2023-02-28 23:00:00,88.0,30.2,25.349333333333334,Moderate
Kohima,Nagaland,2023-04-06 01:00:00,63.0,14.7,11.655999999999999,Safe
Visakhapatnam,Andhra Pradesh,2025-09-03 18:00:00,92.0,24.7,17.831666666666663,Safe
Lucknow,Uttar Pradesh,2022-12-11 13:00:00,172.0,50.2,29.335666666666665,Moderate
Itanagar,Arunachal Pradesh,2025-11-04 03:00:00,57.0,9.5,23.484333333333336,Safe
Gangtok,Sikkim,2025-07-09 00:00:00,36.0,7.0,11.574666666666667,Safe
Shillong,Meghalaya,2025-04-15 22:00:00,91.0,36.6,23.962,Safe
Dehradun,Uttarakhand,2025-03-11 06:00:00,91.0,12.0,16.524,Safe
Hyderabad,Telangana,2022-09-16 21:00:00,28.0,8.0,3.1213333333333333,Safe
Guwahati,Assam,2023-03-10 16:00:00,90.0,20.9,17.493333333333332,Safe
Kohima,Nagaland,2022-10-24 04:00:00,40.0,9.5,17.244333333333334,Safe
Gurugram,Haryana,2023-06-28 17:00:00,119.0,33.5,18.187333333333335,Safe
Kohima,Nagaland,2025-04-11 17:00:00,83.0,29.6,22.59133333333333,Safe
Patna,Bihar,2025-11-24 00:00:00,192.0,197.4,57.709,High
Gurugram,Haryana,2024-10-26 18:00:00,192.0,74.7,29.237000000000002,Moderate
Shimla,Himachal Pradesh,2025-09-13 03:00:00,61.0,10.7,13.935333333333332,Safe
Shillong,Meghalaya,2025-05-08 10:00:00,102.0,30.5,11.546333333333333,Safe
Imphal,Manipur,2024-03-21 23:00:00,151.0,96.9,27.662,Moderate
Raipur,Chhattisgarh,2024-11-09 08:00:00,171.0,112.0,49.45666666666666,Moderate
Lucknow,Uttar Pradesh,2024-07-09 14:00:00,138.0,42.3,20.732,Safe
Chennai,Tamil Nadu,2025-02-23 08:00:00,62.0,15.4,24.574666666666666,Safe
Itanagar,Arunachal Pradesh,2024-09-25 01:00:00,44.0,14.0,18.056333333333335,Safe
Mumbai,Maharashtra,2024-01-09 14:00:00,203.0,94.3,41.91266666666667,Moderate
Gangtok,Sikkim,2025-08-27 16:00:00,62.0,7.9,13.732666666666667,Safe
Delhi,Delhi,2023-01-30 02:00:00,186.0,119.7,46.013999999999996,Moderate
Dehradun,Uttarakhand,2023-12-26 12:00:00,136.0,54.1,31.85366666666667,Moderate
Lucknow,Uttar Pradesh,2023-04-08 23:00:00,86.0,40.9,16.430666666666667,Safe
Mumbai,Maharashtra,2024-06-05 15:00:00,62.0,14.3,6.825333333333333,Safe
Shillong,Meghalaya,2022-08-26 10:00:00,54.0,14.3,18.894333333333336,Safe
Kohima,Nagaland,2023-10-13 15:00:00,56.0,19.2,19.645,Safe
Mumbai,Maharashtra,2024-12-21 14:00:00,167.0,111.3,39.188,Moderate
Mumbai,Maharashtra,2023-05-11 18:00:00,243.0,41.0,29.093333333333334,Moderate
Mumbai,Maharashtra,2025-06-08 17:00:00,75.0,19.7,8.852333333333334,Safe
Thiruvananthapuram,Kerala,2023-01-21 20:00:00,135.0,21.1,31.382666666666665,Moderate
Hyderabad,Telangana,2022-11-28 04:00:00,153.0,60.1,28.838666666666665,Moderate
Mumbai,Maharashtra,2022-08-23 03:00:00,67.0,17.0,12.564333333333334,Safe
Dehradun,Uttarakhand,2024-04-08 16:00:00,97.0,13.9,16.319666666666667,Safe
Imphal,Manipur,2023-12-03 01:00:00,51.0,17.0,20.942333333333334,Safe
Panaji,Goa,2024-01-08 16:00:00,89.0,16.9,19.029666666666664,Safe
Shillong,Meghalaya,2024-07-21 03:00:00,27.0,2.9,10.479333333333333,Safe
Visakhapatnam,Andhra Pradesh,2024-02-27 09:00:00,114.0,49.7,29.872333333333334,Moderate
Lucknow,Uttar Pradesh,2024-12-22 18:00:00,179.0,127.1,49.690333333333335,Moderate
Imphal,Manipur,2023-12-04 04:00:00,58.0,14.9,21.269333333333336,Safe
Gurugram,Haryana,2025-09-24 18:00:00,184.0,54.2,27.468333333333334,Moderate
Ranchi,Jharkhand,2025-05-07 08:00:00,92.0,34.6,11.064666666666666,Safe
Bhubaneswar,Odisha,2023-08-10 19:00:00,98.0,44.5,18.287666666666667,Safe
Agartala,Tripura,2025-02-09 06:00:00,157.0,94.1,39.809333333333335,Moderate
Kohima,Nagaland,2025-01-23 19:00:00,109.0,32.4,29.861,Moderate
Bhubaneswar,Odisha,2024-06-13 13:00:00,112.0,73.8,22.807000000000002,Safe
Chennai,Tamil Nadu,2023-01-08 18:00:00,156.0,41.6,27.398333333333333,Moderate
Thiruvananthapuram,Kerala,2023-06-24 17:00:00,61.0,16.0,6.843666666666667,Safe
Ranchi,Jharkhand,2024-03-20 16:00:00,124.0,34.3,13.814666666666668,Safe
Mumbai,Maharashtra,2022-10-01 23:00:00,90.0,26.4,18.25,Safe
Aizawl,Mizoram,2025-06-20 01:00:00,23.0,2.2,15.064666666666668,Safe
Agartala,Tripura,2024-06-07 13:00:00,110.0,39.0,18.35,Safe
Agartala,Tripura,2024-04-06 11:00:00,106.0,41.6,18.341333333333335,Safe
Lucknow,Uttar Pradesh,2023-07-05 20:00:00,73.0,52.6,16.686666666666667,Safe
Imphal,Manipur,2025-07-30 09:00:00,52.0,7.8,9.992,Safe
Ahmedabad,Gujarat,2023-11-26 18:00:00,139.0,37.6,25.264666666666667,Moderate
Bhubaneswar,Odisha,2023-01-05 03:00:00,174.0,116.2,41.66766666666666,Moderate
Bhubaneswar,Odisha,2023-05-01 14:00:00,126.0,33.5,13.777333333333333,Safe
Agartala,Tripura,2025-01-06 02:00:00,135.0,42.8,32.99133333333333,Moderate
Thiruvananthapuram,Kerala,2025-03-04 19:00:00,142.0,17.7,18.218,Safe
Aizawl,Mizoram,2025-11-09 08:00:00,37.0,6.6,21.601,Safe
Visakhapatnam,Andhra Pradesh,2024-12-24 04:00:00,87.0,29.5,24.844666666666665,Safe
Bhopal,Madhya Pradesh,2023-08-20 21:00:00,38.0,19.9,10.203666666666667,Safe
Panaji,Goa,2024-09-01 22:00:00,28.0,8.6,8.251333333333333,Safe
Guwahati,Assam,2023-10-13 04:00:00,112.0,39.7,26.385666666666665,Moderate
Bhopal,Madhya Pradesh,2025-04-10 09:00:00,75.0,25.2,21.438,Safe
Patna,Bihar,2022-08-11 14:00:00,46.0,15.3,5.3629999999999995,Safe
Shillong,Meghalaya,2024-01-31 20:00:00,136.0,68.7,33.658,Moderate
Delhi,Delhi,2024-12-11 06:00:00,128.0,42.8,24.389333333333333,Safe
Dehradun,Uttarakhand,2023-04-04 12:00:00,63.0,12.7,6.735666666666667,Safe
Agartala,Tripura,2022-11-24 21:00:00,145.0,59.8,33.163666666666664,Moderate
Visakhapatnam,Andhra Pradesh,2025-10-29 12:00:00,52.0,20.1,11.238,Safe
Jaipur,Rajasthan,2023-12-08 06:00:00,105.0,37.6,27.532666666666664,Moderate
Bhopal,Madhya Pradesh,2024-06-13 01:00:00,72.0,20.0,8.068333333333333,Safe
Kohima,Nagaland,2024-05-10 01:00:00,66.0,13.9,11.815666666666667,Safe
Thiruvananthapuram,Kerala,2025-10-19 08:00:00,31.0,5.6,11.054333333333334,Safe
Delhi,Delhi,2024-11-30 15:00:00,181.0,43.8,28.807,Moderate
Panaji,Goa,2023-01-17 02:00:00,109.0,43.8,28.575000000000003,Moderate
Kolkata,West Bengal,2024-04-12 13:00:00,171.0,57.9,28.354000000000003,Moderate
Delhi,Delhi,2024-03-09 12:00:00,102.0,24.1,12.148666666666667,Safe
Jaipur,Rajasthan,2023-12-29 07:00:00,143.0,82.4,35.52433333333333,Moderate
Kohima,Nagaland,2024-08-20 16:00:00,14.0,3.6,9.513,Safe
Lucknow,Uttar Pradesh,2022-11-02 05:00:00,194.0,146.2,41.635666666666665,Moderate
Lucknow,Uttar Pradesh,2023-07-28 15:00:00,94.0,33.9,16.241,Safe
Gangtok,Sikkim,2023-09-21 02:00:00,34.0,6.1,11.387666666666668,Safe
Lucknow,Uttar Pradesh,2024-03-05 23:00:00,78.0,34.1,16.000333333333334,Safe
Kolkata,West Bengal,2023-01-14 22:00:00,167.0,129.5,50.63633333333333,High
Bhopal,Madhya Pradesh,2023-05-31 01:00:00,67.0,16.0,12.212666666666667,Safe
Lucknow,Uttar Pradesh,2023-12-31 14:00:00,174.0,61.2,38.808,Moderate
Bhubaneswar,Odisha,2022-12-06 20:00:00,179.0,125.3,43.06433333333333,Moderate
Imphal,Manipur,2024-06-14 03:00:00,62.0,17.9,19.96933333333333,Safe
Shillong,Meghalaya,2025-07-20 16:00:00,44.0,5.9,12.093333333333334,Safe
Bengaluru,Karnataka,2024-10-26 03:00:00,147.0,77.3,25.558333333333334,Moderate
Itanagar,Arunachal Pradesh,2023-04-21 23:00:00,70.0,16.2,12.379000000000001,Safe
Itanagar,Arunachal Pradesh,2024-02-02 17:00:00,96.0,44.8,27.628666666666668,Moderate
Chennai,Tamil Nadu,2023-07-11 12:00:00,62.0,19.4,12.282333333333334,Safe
Shillong,Meghalaya,2023-05-11 08:00:00,115.0,27.0,12.176,Safe
Guwahati,Assam,2025-02-21 02:00:00,132.0,51.2,38.653333333333336,Moderate
Agartala,Tripura,2023-05-05 00:00:00,86.0,47.1,25.054,Moderate
Panaji,Goa,2024-03-30 16:00:00,68.0,22.5,13.254000000000001,Safe
Patna,Bihar,2023-09-15 14:00:00,56.0,10.6,5.672666666666667,Safe
Guwahati,Assam,2023-06-18 09:00:00,59.0,13.0,6.141666666666666,Safe
Bengaluru,Karnataka,2025-03-01 07:00:00,63.0,26.4,12.634,Safe
Lucknow,Uttar Pradesh,2025-06-09 07:00:00,153.0,64.3,24.09766666666667,Safe
Bhubaneswar,Odisha,2023-11-24 19:00:00,165.0,77.5,31.915666666666667,Moderate
Dehradun,Uttarakhand,2024-02-03 12:00:00,68.0,10.2,16.695999999999998,Safe
Raipur,Chhattisgarh,2023-10-10 02:00:00,141.0,54.6,17.517999999999997,Safe
Itanagar,Arunachal Pradesh,2022-11-12 06:00:00,40.0,8.5,27.129666666666665,Moderate
Aizawl,Mizoram,2022-09-02 03:00:00,39.0,16.5,17.928,Safe
Itanagar,Arunachal Pradesh,2025-09-07 02:00:00,63.0,23.7,20.367,Safe
Kohima,Nagaland,2024-08-24 18:00:00,32.0,14.2,9.112666666666666,Safe
Gurugram,Haryana,2025-05-06 17:00:00,647.0,99.7,66.64666666666668,High
Kolkata,West Bengal,2024-04-08 00:00:00,115.0,51.7,20.217666666666666,Safe
Agartala,Tripura,2023-05-23 22:00:00,86.0,30.2,10.261333333333333,Safe
Guwahati,Assam,2022-08-17 02:00:00,59.0,20.3,19.961333333333332,Safe
Kolkata,West Bengal,2025-11-23 03:00:00,203.0,195.6,58.286,High
Jaipur,Rajasthan,2022-12-28 06:00:00,154.0,66.8,29.686333333333334,Moderate
Bhubaneswar,Odisha,2024-03-16 12:00:00,90.0,17.4,9.314,Safe
Mumbai,Maharashtra,2025-08-01 13:00:00,69.0,23.6,13.455333333333334,Safe
Bhopal,Madhya Pradesh,2024-05-25 03:00:00,81.0,22.3,9.007666666666667,Safe
Mumbai,Maharashtra,2024-11-27 16:00:00,156.0,49.2,34.317,Moderate
Kohima,Nagaland,2025-09-05 02:00:00,27.0,5.0,10.649333333333335,Safe
Gangtok,Sikkim,2022-12-05 20:00:00,59.0,19.7,24.876333333333335,Safe
Chandigarh,Punjab,2025-01-17 22:00:00,147.0,97.6,31.200666666666667,Moderate
Bengaluru,Karnataka,2025-07-16 21:00:00,24.0,8.8,7.812666666666667,Safe
Jaipur,Rajasthan,2025-09-16 03:00:00,58.0,16.3,11.371666666666666,Safe
Shillong,Meghalaya,2023-02-12 04:00:00,111.0,35.3,27.757333333333335,Moderate
Aizawl,Mizoram,2022-08-11 08:00:00,30.0,3.7,10.805666666666667,Safe
Shillong,Meghalaya,2024-04-15 09:00:00,105.0,57.2,20.006333333333334,Safe
Aizawl,Mizoram,2023-01-13 09:00:00,56.0,23.9,30.123333333333335,Moderate
Raipur,Chhattisgarh,2023-07-29 00:00:00,74.0,15.4,7.603666666666666,Safe
Agartala,Tripura,2024-10-21 16:00:00,143.0,40.6,23.934666666666665,Safe
Lucknow,Uttar Pradesh,2025-11-24 20:00:00,195.0,149.5,48.17766666666667,Moderate
Itanagar,Arunachal Pradesh,2022-12-06 05:00:00,34.0,5.4,26.314,Moderate
Raipur,Chhattisgarh,2024-05-01 06:00:00,146.0,40.2,16.121,Safe
Shimla,Himachal Pradesh,2022-08-13 18:00:00,47.0,16.2,18.539,Safe
Gurugram,Haryana,2023-08-24 17:00:00,90.0,38.5,20.604666666666667,Safe
Visakhapatnam,Andhra Pradesh,2025-01-07 10:00:00,163.0,91.0,44.89366666666667,Moderate
Kohima,Nagaland,2025-11-07 18:00:00,42.0,14.7,27.784,Moderate
Thiruvananthapuram,Kerala,2024-02-19 09:00:00,71.0,21.0,26.061,Moderate
Hyderabad,Telangana,2023-02-03 11:00:00,99.0,18.0,26.9,Moderate
Lucknow,Uttar Pradesh,2025-11-23 06:00:00,188.0,163.0,45.99166666666667,Moderate
Chennai,Tamil Nadu,2025-11-20 10:00:00,72.0,19.2,17.748,Safe
Gurugram,Haryana,2025-09-06 07:00:00,82.0,25.9,14.069666666666667,Safe
Lucknow,Uttar Pradesh,2024-09-09 05:00:00,92.0,41.8,16.940666666666665,Safe
Bhubaneswar,Odisha,2024-07-03 13:00:00,66.0,16.1,20.187333333333335,Safe
